class,x,y,z
3.0,34.16417826583036,16.025162445466904,5.661691778691186
1.0,54.33425405799493,30.61110343044695,89.10728723528507
2.0,20.357725904831224,45.95214337366957,61.67301108963707
3.0,12.380687344687383,12.322730854888778,-1.367621800845269
2.0,22.12064906865132,33.749571836709045,56.584951477581086
3.0,8.217518751125038,17.061722157663393,3.2042511087202
2.0,18.1536214989046,37.80748980583792,61.61160335679352
1.0,59.55989599634812,43.170197629600366,87.70986789195365
2.0,20.892858310541737,41.48668608266545,59.059651884586735
2.0,18.0865260532057,41.010333939201836,61.46315032005846
2.0,17.504997148064607,32.74288651031119,62.35770216792074
3.0,19.2021615800509,12.017299187120997,5.085832169172009
3.0,30.408578082445075,14.495122995357624,8.052181261372992
3.0,26.814525866087607,7.716063585507816,7.800979571287392
2.0,16.0485405340695,39.08654402903999,68.26263196378015
1.0,62.03101260082729,39.527082934278596,86.27650661364251
1.0,64.58046698061153,35.25471215461091,87.81457710594465
1.0,57.636366711845746,22.862316178280224,93.40589136148802
2.0,24.66470146769575,36.56851521566912,61.04158899806351
2.0,23.231982146278167,40.02409944165124,61.521795056946466
3.0,10.467751014089838,12.2852394157668,4.37375950471103
2.0,21.784682029139482,41.1321510214099,58.04516511610404
1.0,54.844974179329306,27.898797171776252,84.15033223606648
2.0,13.955985244441413,41.194565862635365,55.84042649526202
2.0,19.562172247732626,38.20939536775261,60.68623329265973
2.0,18.687723234847574,47.385367941597494,62.267015690935196
1.0,63.075760168310815,22.228881551057615,90.98336010906272
2.0,17.369583345942196,43.203647481005696,59.4216953949469
1.0,55.434369313692834,26.636520490495677,89.97473483809195
2.0,12.566111413981549,41.246414174879796,62.485881316817874
3.0,29.35140969800754,5.148689508098692,4.784265505136898
1.0,59.22823586680822,35.41476766590659,86.71853148553991
3.0,34.073636595915694,1.7945139339025662,-0.3544697534971917
3.0,24.823273917811033,13.231268461516438,7.949657761722529
3.0,28.54797902315893,4.409580630865804,4.06348478100524
3.0,-3.4120045359864832,7.101227582936408,4.785605131618435
3.0,26.249651193804937,7.079349952636501,6.330013852355338
3.0,26.38238925799802,7.617325653307715,8.59587698069222
3.0,15.95589790926548,9.621957927991753,7.3870299713074665
3.0,17.209993561167174,4.105807642327602,6.261339131066322
3.0,11.188667686051563,6.713280316202524,-2.401593462562513
2.0,19.910007271742924,38.588634624359564,60.64023682899784
3.0,13.742702198285093,2.621202199679864,4.583384113740293
2.0,23.651506621106442,47.426197968234845,61.37997002005575
3.0,36.66166571268282,16.378320221848,6.457925014021997
3.0,25.60419107109549,5.471989858213568,7.776772537384857
1.0,58.14615127187413,20.87483303339138,91.67451833763643
1.0,47.914523428388094,36.44846964992379,95.3138449480884
3.0,21.839556181378782,7.201516196182514,7.571126339861081
1.0,59.82258748091695,28.90990478526354,90.62877738618845
3.0,15.414490451266582,12.834132850794653,6.413519699450919
2.0,20.648744325394194,44.55302004810793,54.842207144613205
3.0,23.0721117274288,5.957375187339384,1.7446930480811158
2.0,14.913987551166308,41.82859141566165,60.42849726574875
3.0,27.466029251116986,3.1511239228278924,0.4444904459345471
2.0,23.63181264823897,36.01742175189591,55.35074467159535
2.0,20.961423655007618,39.020601273597194,61.330997407451804
3.0,16.600216496680638,5.209756640663767,7.260307488133003
2.0,17.659956589702972,39.13517429110476,61.15518643043451
3.0,11.808615715496146,3.3623433088882884,1.715980225133305
1.0,59.49777513783628,67.66328752964546,87.89924553549226
2.0,15.049699994241223,38.15334755463208,52.66882046943333
3.0,26.722844950463475,10.829134923536124,8.037269418627737
2.0,19.31024472642522,40.451540411141565,60.88667900396098
2.0,18.73709814216157,41.7860264021532,55.320584243892206
3.0,10.078046588911212,11.72651438353667,4.7371809100499815
2.0,20.768763665782426,40.21571433866542,60.346126340896824
1.0,70.90903535672412,14.229250678387233,80.49197255186377
3.0,17.865927260113736,13.444865586861614,5.261573898847321
2.0,23.075842256813285,37.35893434791574,60.209743078497816
2.0,20.150577971284598,41.02567131611149,61.15608655921991
1.0,60.85374524666233,13.04365982946922,91.19639846221673
1.0,58.81445561588955,25.547012254389806,88.98033692071637
2.0,19.1528182727016,42.12578210894327,50.200502133129845
3.0,8.137479132221706,3.2694064094821593,5.4223419573239005
3.0,14.991718038035597,11.826265641156812,3.2091432475717165
3.0,20.66016009776818,11.994882261656006,4.85739682763584
2.0,21.604712117712204,34.838379239051555,60.15536388182757
1.0,57.70234646336348,19.574956049753418,86.53499928707659
2.0,22.946847201002566,43.557837317463566,59.13978907026484
2.0,17.930936483958398,39.50639228455526,58.62133609078322
1.0,62.33234847632691,42.797241000569805,93.64970500925148
3.0,7.9164339712650005,14.06445496915851,3.796040739665954
1.0,62.04593823150368,21.28734151502063,91.28318029039315
1.0,68.4229011688065,43.75330672670982,90.0882208193975
3.0,31.474038871015487,10.940326534867582,5.251858317980599
2.0,17.715734400748822,45.85861043131011,58.7939313469064
2.0,26.06263957686477,41.132122853594026,62.5470258837895
2.0,21.123284406883712,39.86011390387547,55.59647043618592
2.0,20.515028091257662,38.20802109434573,65.87105050355953
3.0,36.200193413428984,8.343572064344094,0.44043730391780933
2.0,20.189468827432023,46.716302754882676,51.411751838866344
2.0,18.492905231124233,40.61176158480932,63.94180828211271
2.0,16.68307996161705,35.37169422572026,62.136486835122184
2.0,25.54842515845806,39.38958438702715,59.86645000478247
3.0,29.268187317121463,6.9863059928119355,5.500319515880401
2.0,17.111084248821548,47.75124162564354,55.4370494701884
1.0,64.64985896781874,24.605407509622317,90.85427135143387
2.0,17.804641707930777,39.4661044570627,63.075374872429705
2.0,18.596203690276724,39.4369299166334,59.85154215385657
3.0,22.26297340083099,5.642091880634092,-0.9654020907648881
3.0,16.150997826588316,9.039465300809061,3.4154195283890507
1.0,66.57196507363363,25.986377829611687,96.27409483224613
1.0,72.20418369091425,20.610472647263787,88.18686042638349
2.0,21.3219783025125,38.53266439019928,62.270538578676025
2.0,14.292729471849473,40.1211426088643,59.714878096046185
1.0,54.907026614784364,42.48799792021006,86.49946356639411
1.0,58.15426288018627,41.09086174123512,86.08793944988582
1.0,62.47004331377925,30.77542685734434,87.5213053344074
1.0,60.213965700597406,50.09681707370801,88.13691379743548
3.0,32.236993406205784,4.096482951590818,0.2977709035434284
3.0,38.40338615035692,9.833769307505738,7.282370287707261
2.0,24.729883399897194,38.241876825703876,59.616127726277554
2.0,20.741484927985113,36.92564473613077,67.39622265919408
2.0,22.48910080914395,40.528233210840355,55.28842734404732
3.0,33.062241641865995,2.888608577362513,2.4943326548746834
2.0,18.207304817073908,40.91001171667078,63.964768509077565
3.0,37.10793243196648,14.226610716947897,3.227581988401041
2.0,26.100894129707797,39.39580163093169,62.59462639848316
2.0,12.508255082957842,42.82767314576305,59.467448911760485
2.0,17.292967156418456,41.094611198807364,61.82956973798464
3.0,39.647332094396795,17.835918511740886,1.2826206387838948
2.0,20.292898386216063,46.350747996239804,57.40681664902852
1.0,50.26912953194362,35.00952137900556,88.0652175813831
2.0,19.19854077024618,31.98435863375649,60.19400668081564
2.0,22.980256918771122,39.546839310267785,67.21178502927074
3.0,35.25433530532382,17.81487994284497,4.35477295495428
3.0,38.29245648097149,9.5654446489142,11.56602607403837
2.0,17.835773922304117,36.13562461948128,65.28684191607337
1.0,58.804058212733516,36.84123324811112,94.28190083927915
1.0,57.035768267722695,34.06571069728743,90.42463691604429
2.0,20.846592503238398,34.73436928046079,60.475909076015505
3.0,12.115909239750799,9.033892324881066,4.1583136423915885
3.0,32.89783334327121,21.72039257322094,2.9720574857750175
3.0,23.394852106626693,1.9495894728397563,4.599524504858751
2.0,20.240957756960512,39.06010147635501,57.637819375403666
3.0,24.00156143675669,14.523586214895174,6.867218421201312
2.0,22.860988502706928,40.38981039809594,55.79285024985137
3.0,32.8384595186396,7.3357849723116635,4.09136703592293
1.0,56.2891570106473,41.47293217850732,94.61988679101378
2.0,14.702074908576746,38.69526533361151,56.03385801571987
3.0,5.290405500806198,9.73672390397052,6.219905032452753
1.0,55.42191182098194,16.24860038894619,89.66992136519349
1.0,64.26096770116442,35.580739053701635,87.64206830772396
3.0,9.617367675946886,8.649253652051323,6.454320108981011
1.0,59.7053950528648,28.373528736175466,91.96579195457811
2.0,16.878848103211162,34.069936086608124,51.380110369985495
1.0,57.789914013591456,19.716862733393462,89.26332296426196
1.0,55.132407496516116,34.57436851703566,89.91632434667781
1.0,61.6574594952592,32.35416685161237,96.42135932962543
2.0,18.401718612353587,45.275569041182194,55.081842248123074
3.0,33.02993080785896,7.354674927864977,5.341711849996318
3.0,21.98832762258958,3.1444868756340494,8.267958344800356
3.0,31.13277828028135,7.8649272253341636,2.652364779305616
2.0,22.10772804077646,31.8185860015665,63.56116539140757
3.0,27.199426653947658,9.595130905197367,4.574136467106823
3.0,36.416120975394485,3.401830661829904,4.174661801853992
1.0,63.9148545987494,10.460167970016379,89.49966181431452
3.0,10.966709739976107,9.31568454336391,3.113952088533913
3.0,24.01238227749058,22.470102343995737,12.209505041495465
1.0,42.37655035245856,30.445377028164923,89.38259203588807
3.0,26.116091697628054,10.633829271743497,3.9495681237485796
1.0,53.69687059307037,17.607903347332687,84.76866184417369
1.0,57.35333345253224,20.31133443166647,83.7179679918432
3.0,25.193840973405052,16.22309502265127,3.378428139117986
1.0,61.61786395590928,27.027340397581632,91.33378943657858
3.0,36.04473644888665,18.87791588022871,2.0545161149468094
3.0,27.236088534677112,13.454010011003493,6.200278557892834
2.0,14.202804385245487,35.177587731136384,58.2547765004099
1.0,56.371087083949575,25.231610644579803,89.07369485223934
2.0,19.064665578881314,45.45964573170349,60.12161170544803
3.0,18.09266145855907,1.9952450201347833,7.950142694695652
1.0,56.11297005247964,30.155887556945032,97.33955426074348
1.0,65.42965040494714,44.99602128512653,84.21383697632884
2.0,17.066225592085587,40.376827879281606,57.42430153060366
2.0,18.225308076808965,27.658178348693205,53.6380472186967
3.0,22.427763961016716,10.80954157971075,3.763636895164084
2.0,28.988701798278324,36.829355769461195,56.368028488826155
1.0,60.083644458256764,45.292089767132346,89.71867746534231
3.0,29.662821974877406,5.969281129343207,9.437986035406812
3.0,33.93820537728713,4.5944179106404945,7.301908936988768
1.0,56.44531538783306,8.534919807274079,95.75225244064775
1.0,64.09668797640212,39.063314445309274,94.18301011658545
3.0,22.34910729164781,10.471059701043947,6.211552862194992
3.0,24.287900310103044,7.4056949143116615,9.467498618123493
1.0,65.22839144134626,28.52024408997963,90.69917191688906
1.0,57.385205374312925,35.01669447986465,90.31196691724415
2.0,13.370164895296623,37.373737115367085,59.91534575892865
2.0,24.348443620323724,39.58664112856658,65.25626743411051
3.0,24.054066487271907,7.185661487670188,3.8087378620897385
1.0,62.18129237437962,46.801623276483824,91.59042453116058
2.0,23.531193596666537,44.200300342149184,54.70848335719925
1.0,60.17362780438046,36.051311408701615,88.2019039062323
1.0,44.523680418436314,20.67264347653948,86.40593068029887
2.0,18.644679625524557,33.65757647497137,53.99646823380778
1.0,57.944970382267975,21.766820329182032,92.70926129163036
1.0,56.63523860444492,28.599209553786903,89.23114291119175
2.0,19.167563654941794,39.08106545202504,66.9371341531169
3.0,19.741496131597582,13.806676561283178,7.404202178373746
1.0,50.783559091614656,33.91331600145257,88.51039615979028
2.0,23.51819800521189,41.739312372693206,67.97711921314183
1.0,59.238489464636714,12.188101904773568,95.02728766541154
3.0,32.187402399908414,11.472619994939636,2.447785070371359
1.0,58.92166733418868,38.832042254679294,89.68143137166872
3.0,22.64339705185791,6.474592760091675,1.491007100965648
1.0,64.30279389264909,34.75861156735915,91.01173869547982
1.0,62.02697316567213,32.50266723047145,86.95580813809684
3.0,28.49468092129616,8.45676423102223,4.043254484133764
2.0,21.37635790333675,42.71966809345168,61.062968764782
3.0,24.553586994961442,4.279360867585629,3.348824745878714
1.0,57.121451528956285,37.34478011130613,90.84515448132221
2.0,16.728657893402378,34.6940395206119,65.65717329441676
1.0,59.2434449061546,16.97127886855114,89.81051839638066
1.0,56.84814009063075,16.266911190718183,94.68818245208266
1.0,65.26811636799388,49.95817741498938,87.88115836933754
1.0,60.875395218587066,1.9063660866691556,92.26925973985323
3.0,36.3600483183297,12.624121405214943,4.987043441610074
2.0,20.538163229638965,42.638458055700944,58.97287841653824
2.0,22.346309939676722,35.8457435757218,64.75882660210404
2.0,18.850292963895658,30.918139863225175,62.20621784169459
1.0,63.87359256064833,23.7218593846763,83.30493323526501
2.0,19.12489661860162,37.33465999032035,56.44623969198376
2.0,21.63336361891832,48.39507398536151,64.78909271668122
1.0,65.44027637590742,33.18494982390382,85.39390480600748
1.0,58.31693821170653,29.877830725755278,85.60695288179011
1.0,64.71005490936638,17.469725083518085,90.47011393359509
2.0,18.846526157750144,39.88597600078025,68.49667389544278
3.0,43.8051806998002,17.480146740787184,6.428080815075717
3.0,35.71173239696179,13.539934110347335,5.696420984044829
1.0,58.83706030856879,29.536714606962335,87.83989196349494
2.0,17.788428180448705,39.467176545764694,61.68621797884722
1.0,63.424489126136265,41.599856934737076,86.14567591084176
3.0,40.21234705529281,9.08425751964804,2.463865993445856
3.0,32.82681451871314,11.474004344083157,0.4240073929572894
1.0,62.9959392710299,35.00182589066846,94.73765303578179
3.0,25.706542377616355,11.14145362380382,7.44727581388048
3.0,30.02663350429761,13.236113275876413,3.522124282673657
1.0,54.47547408373912,19.01864306314728,89.41784096712085
3.0,19.126590852227174,12.280576719480635,3.931611551647201
1.0,65.3811652558363,25.768482197619424,85.90600727902071
1.0,65.19664322007635,43.92044725196269,90.50154734966397
3.0,30.97429715216188,2.761664722098187,5.988718761961336
3.0,42.756100923850525,9.260715262339696,2.7612212563353213
3.0,39.0255319644364,9.726264711011519,4.115981073437273
1.0,57.87983315543709,32.79122357057879,91.52187228733646
2.0,19.88172418193281,36.06091641441718,57.69896491051727
3.0,21.543853627334798,4.589076140438596,4.0097687311723025
1.0,62.29904721094319,37.399243543630725,83.5828937515968
3.0,42.48892535162626,13.090657063381,3.4727215699677645
2.0,17.29370733538213,38.42758256920102,56.06702118087557
1.0,71.76570008267188,31.08752108755532,90.9642607899903
2.0,23.13921186032845,42.916579495234984,60.588180526425866
2.0,22.503329675547032,38.0924253707119,61.439218694093
2.0,24.162252624919823,38.40189960521725,62.422937469495906
2.0,24.259731699775966,36.9767918016122,55.68275945042967
1.0,54.241585526380284,51.34732088904314,90.65804941628993
2.0,20.95878817624115,40.86192732101295,57.594876697264795
3.0,24.210308489495233,7.8194460445378775,3.2566189789914595
1.0,55.906774870571354,26.38015123538183,91.16539890134233
2.0,24.735303912234052,39.416524833001,66.4255956909571
2.0,23.721752769720638,32.084433110687456,63.727323097673164
2.0,24.114430424819687,44.62087097081512,56.85214908423414
2.0,16.663639945307725,39.44859438754219,56.670533108443635
3.0,20.630141220738444,4.4851633178778,1.6951185658403922
3.0,30.035789727360154,11.83826894833228,8.074794585191585
2.0,19.287577002005953,41.10461017138385,58.85965048508813
3.0,27.502380081123803,14.16972158137903,3.4559674906031663
2.0,15.17742290444238,38.09238938960186,56.696346687485935
2.0,16.949218130865134,38.40593284581238,58.85847306797724
1.0,55.91548460331175,47.46530023092676,85.69804230412626
3.0,24.93300283183292,14.981086523264581,8.029108353305737
1.0,54.608413023799216,22.21909910414201,90.96058615853686
3.0,30.3072467679645,-0.28279865892683453,6.676616997139815
2.0,21.59393104030159,39.47583310563348,58.257096646699566
1.0,60.108648911989825,24.134865585945807,91.64623959039154
1.0,63.76762947853144,28.015566441403895,91.61015948303778
1.0,65.4470898646752,3.862630477355289,86.9193709958695
2.0,16.744923117264424,39.72149831929626,62.84285392760515
2.0,20.383531105238212,39.41820854349406,61.49932513947153
1.0,56.14404564220377,33.28537387644432,85.09721493719313
1.0,55.8046216130725,28.040956724737246,89.16657167065333
1.0,47.68374025215812,36.728630959450214,89.49581725719624
1.0,65.15275750416532,34.51894184708895,91.30972944583854
2.0,19.720555089796797,38.49123652471312,57.12211173431954
3.0,24.5639399692965,12.91452266456825,-1.0898438114649407
1.0,67.1994817243866,24.883787662950784,89.60178734324147
2.0,14.469374227507867,36.652511703283714,56.423233748475354
3.0,38.22869800899164,13.01291753151978,3.9742214068743396
1.0,66.81576163420343,54.34534769548351,87.42198012490233
3.0,24.783828031478173,10.376093923046648,1.953447458626186
3.0,33.3354421959972,10.253695176619898,0.5133327161176862
2.0,18.752337684342166,37.516610695101264,60.677345262588375
1.0,62.817882074271076,12.123875554738195,96.1892193720524
2.0,11.491675724249658,38.32422512412348,65.49412673531656
1.0,69.10370010523845,30.640991608806,84.30198777420468
2.0,19.97932964412547,41.01861142945905,60.98387152534868
2.0,20.16607924480633,33.20797476923217,67.83688752829666
1.0,50.58462065386172,30.552689159676035,87.06951024712662
3.0,13.849559304101662,13.267218055304465,2.4574297717732922
1.0,55.822213887992284,9.015365709694194,94.29216809970363
3.0,44.27315008358743,13.120389663436125,0.7194369723198744
3.0,29.099057158601706,13.934052251499923,5.320875682626013
2.0,16.08696800550155,43.92758279241041,65.20616819735065
2.0,21.724099969196768,47.19963058508204,60.62720830680777
1.0,71.94479193166651,31.61027736265148,94.22485495259863
1.0,65.94310591730662,48.20152506861237,92.33153260431487
1.0,50.0621635443901,21.49290143457717,93.0897796852485
2.0,18.408226066308817,40.24756677379405,63.96384081610678
1.0,60.439662745042824,20.219596269906553,92.76051162387452
1.0,64.37820654766989,17.415722384427873,85.47703751735611
2.0,14.83069498222136,39.071806440459255,56.50892804632444
2.0,22.18286215799653,38.07395691920986,55.44876414988143
3.0,20.475658681156126,7.655128694393555,5.761673853700898
1.0,51.24438297771777,6.370068183530069,89.72888178825743
1.0,57.84342498239587,61.83214927173425,89.00348497022694
2.0,21.93722593032142,31.311842862864808,58.09614372494292
1.0,56.85820635670365,20.05868427492588,84.9220597818958
3.0,19.880037550135295,11.977116780897662,4.9756032097951435
1.0,51.365483433213925,23.858411036720693,86.73939356104518
3.0,12.220900265834347,2.8653144500506347,6.742848019027746
2.0,15.916097137629135,49.44294610683002,57.91172580666088
1.0,61.44022857936098,32.671214989322394,87.56100051866765
1.0,74.55514015408082,46.04177852534237,93.44414873276648
2.0,13.464628555127168,36.58527244946054,67.31597221825933
2.0,17.89750741653128,37.290649227465984,57.01942655177853
1.0,53.24813871970693,31.414823519209897,87.4596370084772
2.0,16.28145208722058,47.161863907652375,65.94171907940657
3.0,19.384247901789585,10.37656399584969,6.158482058085198
3.0,21.69546338053405,16.491946208126517,5.111818499986714
1.0,69.91129571722216,30.763961306592115,90.15434517292377
3.0,38.094818115530074,16.253879077808485,4.280759475591701
3.0,33.63151658847861,11.257270806460228,1.2056243083271614
1.0,63.951938955106804,28.48913270437399,86.45470474665824
3.0,20.003828852464046,6.592132683978802,5.970657010805829
1.0,62.048825288389395,64.2428662859401,85.91553556225051
3.0,29.971408033141774,16.42669362131126,7.133730532795909
2.0,23.00143113906706,36.61793077051485,66.80897795942359
3.0,35.41107072778356,2.7037187947291184,6.636119867791123
2.0,15.657644442555014,35.197330492677466,59.23986730545631
1.0,62.25469448945629,31.057998755755055,99.48608755915949
2.0,18.518057997723805,34.40097903400015,58.62580300951082
3.0,21.962321091690686,12.788572462489736,6.528313171561482
1.0,63.58351068738083,33.282285579726974,86.57158258257228
3.0,42.21199839426778,13.815061437604994,5.891779648105452
1.0,66.4618753187801,38.237665101075315,85.08053564185599
3.0,32.828611222919214,6.27922277972146,4.8126155583849926
3.0,10.18530016818412,5.816800760786711,7.729646308504149
1.0,58.73755410344776,60.04930204408779,91.79937719730606
3.0,17.319533575544384,5.0857011240389,5.916683362344928
2.0,19.34344550710619,35.673877539965936,60.28349575631228
1.0,54.01269679952629,41.67597699915798,91.81295322375914
3.0,23.767911544616133,6.55661075538989,4.9253905072187685
1.0,51.14411123739157,18.578950302722856,90.77381276490237
1.0,57.15410516423315,30.074207773278427,90.45359911929344
3.0,31.085484489173467,6.800042938234297,7.283750612484977
3.0,-1.3214868518508958,10.820959330326819,-0.741151112393891
3.0,30.81486423613891,9.316751817372042,1.8364781903942147
3.0,31.2977616998543,9.155651491295027,5.40539614897103
3.0,49.069352911475974,11.719600877630802,5.523407656115798
3.0,20.71724955419316,11.644637822839318,-0.7673713406158349
3.0,16.92073446599357,8.996745758802987,3.833564791107187
3.0,10.641313755532796,14.999497033265902,2.097839587461851
1.0,55.0671321017697,42.102068490910725,87.05414406282303
2.0,19.68837237360431,32.13804797534391,58.51692486242215
3.0,39.89646119937316,11.695401003160441,4.87030335978127
3.0,34.63138389016679,11.602431375106875,4.758286184038358
1.0,60.393057886065975,51.467900724254946,97.50583705270407
1.0,56.89868509111883,29.20603482635871,94.21870286639077
2.0,28.966976892160474,33.54642370941788,56.919699912151984
3.0,16.615157707239057,16.92949444213168,1.8513494441425822
3.0,2.8050674839026044,17.762411736998548,5.376514334516851
2.0,20.715880337395664,38.19749991579965,50.34281663940837
2.0,14.086330017842474,41.314267771199354,58.77401971075251
1.0,56.477871351597116,29.83452581292438,81.14629494450027
2.0,13.491331379772056,38.019798164168265,60.731380112078234
1.0,50.62742222094038,18.15881848212625,89.16813240271951
2.0,23.391321545535916,32.590909396208,65.4028637265819
1.0,58.40386915900781,25.80121763452606,89.93375676354316
2.0,22.440391345977957,35.41972797646328,53.9524213262259
1.0,53.465985217728246,43.97936972330796,83.31323257551918
3.0,25.38954253624168,9.276932965694888,0.6873417619989892
1.0,57.64169601095195,34.89431676587573,84.31397985985308
3.0,26.403802330642765,11.164157515285417,4.918549783555073
3.0,28.28091565606199,21.35887419929169,4.678183924703536
1.0,62.10618189662519,29.23187357139979,91.91647441561562
1.0,55.38578412050548,16.52239288142037,91.6788639583068
2.0,18.234490749592965,40.87554357926307,53.43847821039245
3.0,29.847132529842604,7.871948759774629,2.2368015741968668
1.0,69.99304336456227,33.27033861243493,90.80769572077939
2.0,20.050670163279843,40.976514147203574,61.43464627523104
2.0,22.66995489229253,43.69509409809519,59.57657455116866
3.0,47.1679371990972,8.083676601828536,3.2207169140911764
3.0,7.38688491308649,23.1576123895273,8.491414341493158
1.0,61.26190031281236,47.87961685411898,93.02664043215415
3.0,38.29527196408305,6.704999744265461,1.8411825416022034
3.0,39.99314636548684,8.26632331271417,2.1377995320364125
3.0,28.963439660392986,3.8621657709949044,3.926785694979907
2.0,25.77504698088178,35.634620091292796,62.77539955957552
2.0,17.55644868507139,36.05849093811546,64.71005817743747
3.0,9.886211090236799,10.44102755566774,7.414534937240148
3.0,36.22359312993673,10.812366599813746,1.5146133253457705
2.0,23.771848491310898,39.28128798465407,63.548916477401235
1.0,50.216316164693836,33.05528548315451,99.66721532310633
1.0,59.44626075528666,38.9421444257435,85.95191631514437
2.0,26.535476256491087,41.25479872120575,64.59166350344286
3.0,15.535240533781087,2.31920117439185,2.857113162274853
2.0,20.264099914536306,43.979008035698456,57.93910810240753
2.0,21.110322628519373,40.32406674645009,60.96426760293201
1.0,60.677922201776354,47.11817462074751,86.84651867395918
2.0,21.48162986312572,41.02851028123269,58.631512787012376
1.0,47.83593435320185,22.34043224411434,89.16229992628654
1.0,68.86426222955504,26.804861580420486,87.3838817009853
3.0,7.913390197044862,11.730932498303869,2.9593740406271243
3.0,30.061632075763825,20.327827392664517,6.217133455079018
1.0,56.728890465976924,33.55694855130841,88.84903028912339
1.0,57.59403386935711,27.733654942691714,86.36238597968946
3.0,18.430940481636732,13.756599352070696,-0.4442889387635285
2.0,17.04512012467559,38.95978493136091,57.215731680985904
1.0,57.85315202009816,35.799866705821564,85.48417074814371
2.0,25.580456015662527,34.157894524978246,61.58278862557465
3.0,25.332405672720988,8.26453537332884,3.0414403071722393
2.0,25.8453125674409,40.995089498142235,60.494949201104134
1.0,53.537044165131135,22.973902997690246,87.76751230269113
3.0,45.63908642693627,12.373088796917688,3.6872473276804736
2.0,21.624255042465595,52.04635169597056,62.988936930861854
3.0,22.796904344514722,5.379798388474154,9.55261325138483
1.0,59.283345443538195,23.022026427702762,93.76822390869715
1.0,65.0177023289331,33.88393521465599,83.61712058846778
1.0,49.6380499590265,21.1871231644221,81.42812265331769
1.0,59.352807611946126,64.85781978173635,86.03428914046401
3.0,20.58985152329793,13.150289405426165,2.85791494778326
3.0,35.64528397960615,18.237112154565708,4.012455768725401
2.0,16.23333245903803,30.4723030863666,61.52022765271511
2.0,25.413552158497513,40.173711181534586,54.43724267706281
1.0,57.021227314502966,23.168830353101548,92.39834493964746
1.0,49.42939304538236,35.5926617825381,87.95417899438328
1.0,49.02796332401474,23.968662610559385,90.29523626593561
3.0,23.21549525998384,4.79438562343106,-3.8394669932607037
2.0,22.287595437825384,44.801163355944794,55.50585016338624
2.0,16.041053615834755,41.43992136325065,57.25769411866782
1.0,73.8645137808994,20.107254846962313,92.87761188524328
2.0,25.09863091245005,42.23929742169621,59.44976759541289
3.0,23.533685966116327,13.000135876227684,9.385477291804762
1.0,55.75210658623962,35.014664132764786,90.21534605928396
1.0,59.423351636043506,22.01573947333144,94.51013783400519
3.0,12.073526866693767,12.919140663490971,5.607816007258963
2.0,15.466418322248627,38.1253236910062,54.36578943218621
3.0,15.558005098322248,11.7977698301312,4.7310027027575625
2.0,18.46736593024997,35.73224808637917,57.26373384060804
3.0,16.431636933375867,17.34881202414804,3.267311746497243
1.0,56.24290842257113,33.18525121258577,94.77710719746563
1.0,64.65944567608112,27.56767409858408,96.95824969485784
2.0,16.6077249281169,46.202576814156075,62.540488873020934
1.0,59.92645924427047,-3.0653609573207916,88.13776230287891
3.0,6.9321465807425895,13.516970929603586,2.452376784674917
2.0,17.491895532931647,48.502865915874274,64.09418377122255
3.0,33.821459939315524,11.282510864302113,2.513247982726257
2.0,23.205439920116653,44.9565141313269,60.11396850374531
2.0,22.89034177291176,42.88893225731297,58.44373029519799
3.0,28.42174501805965,5.880369920299395,4.133066057165756
3.0,10.538250820589855,9.020058288526291,8.234154606343276
1.0,65.19397955016427,32.816551206050214,89.59202188071633
2.0,20.07114248569994,38.2783019825329,61.8158505499652
3.0,33.2825312809401,6.168432058235224,0.6339162750733243
2.0,24.522660541155588,43.475370707495074,57.73041620386426
1.0,61.71041692450637,32.258046697383776,86.7800639854281
3.0,35.01439344779545,11.620080932495725,5.191226115655457
3.0,39.742940724495206,10.300016008207248,5.797563802018367
1.0,46.968255654259615,19.979872413451485,90.60679811762519
3.0,32.91164192131788,8.497948839145907,6.433848208016147
3.0,18.09503774945082,9.300518911805774,4.711929454367127
1.0,63.4694352340945,28.9122281908191,92.91113292580529
2.0,16.95511387072221,42.90809430015446,58.285279286907205
3.0,16.950983369045616,0.8067672348900583,2.3256707087553687
2.0,21.68549557687902,47.80445057510032,59.90656005539338
3.0,26.121754003133283,3.674875365659984,1.101501276487041
1.0,59.753247511701844,21.728652938125755,86.37302195830082
2.0,19.257528789741386,39.98259561406773,62.19550439845847
1.0,56.83938692369672,23.729251003010134,88.65249365348747
2.0,14.783753475631338,33.67062050577006,60.37340689220152
1.0,58.271817654125684,38.99054608461729,94.15955278232191
3.0,19.34000980785041,1.2544921366936883,3.298477086620821
2.0,16.270113859592406,41.11507389036494,53.344159320198266
2.0,26.1190961404166,40.344156503020976,64.93179000952115
1.0,62.270518002444724,41.256263253418155,87.82281206948392
3.0,42.53337837177689,15.461877325155829,6.065022584322745
3.0,14.219686502803167,6.002076372843724,0.6497779736845706
2.0,22.501935701496624,37.44621011991029,60.61379397559556
2.0,15.652042421753915,39.9079299059318,63.693700577352665
1.0,49.236158195300476,28.733447810387982,93.34883722254894
2.0,23.616250503590983,41.67328246064677,55.47929923812481
1.0,70.21050512959485,0.6043872948790927,92.9415979427202
2.0,22.10760536960064,41.09201649605488,61.99962982920062
3.0,27.14221000088662,11.963795046060747,2.297063830955916
2.0,23.057694948136607,34.96827321379959,62.865643172710406
1.0,57.0848926083717,24.138386566237536,95.54173390132144
